session_id,customer_id,session_start,session_end,pages_viewed,device
S71435,C1524,2023-07-30 19:54:00,2023-07-30 23:38:00,,android
S71436,C1560,01/11/2023 19:05,2023-11-01 22:44:00,2.0,ios
S71437,C1644,2023-05-21 20:20:00,2023-05-21 22:22:00,5.0,android
S71438,C1103,02/07/2024 02:36,2024-07-02 05:20:00,3.0,web
S71439,C1498,16/08/2023 13:24,2023-08-16 16:26:00,,mobile
S71440,C1736,2024-08-15 09:55:00,2024-08-15 10:45:00,4.0,desktop
S71441,C1416,14/07/2023 13:19,2023-07-14 16:47:00,10.0,android
S71442,C1472,2023-08-01 13:22:00,2023-08-01 14:56:00,4.0,android
S71443,C1407,2024-11-25 22:12:00,2024-11-26 00:51:00,5.0,web
S71444,C1138,2023-03-28 21:19:00,2023-03-28 21:19:00,4.0,android
S71445,C1171,2025-01-26 10:44:00,2025-01-26 12:04:00,2.0,web
S71446,C1448,2024-09-02 08:23:00,,2.0,mobile
S71447,C1035,2024-03-06 17:48:00,2024-03-06 19:16:00,1.0,android
S71448,C1147,2023-05-01 11:02:00,2023-05-01 12:41:00,10.0,web
S71449,C1755,2025-02-11 17:37:00,2025-02-11 21:15:00,1.0,android
S71450,C1356,24/11/2023 03:58,2023-11-24 04:02:00,2.0,mobile
S71451,C1319,2023-10-28 12:44:00,2023-10-28 13:01:00,3.0,mobile
S71452,C1252,2023-08-27 20:59:00,2023-08-27 21:49:00,,ios
S71453,C1073,2023-04-21 17:28:00,2023-04-21 20:53:00,2.0,ios
S71454,C1405,24/09/2024 17:37,2024-09-24 18:30:00,5.0,mobile
S71455,C1655,2024-05-05 13:49:00,2024-05-05 16:39:00,4.0,desktop
S71456,C1237,2023-08-22 07:43:00,2023-08-22 10:17:00,3.0,android
S71457,C1588,2025-02-16 01:08:00,2025-02-16 01:43:00,4.0,ios
S71458,C1068,23/07/2023 00:17,2023-07-23 00:44:00,5.0,mobile
S71459,C1326,09/06/2023 06:15,2023-06-09 09:24:00,2.0,ios
S71460,C1522,2023-08-16 22:33:00,2023-08-17 02:11:00,5.0,mobile
S71461,C1316,2024-06-21 20:48:00,2024-06-21 22:02:00,1.0,desktop
S71462,C1431,2023-09-03 03:42:00,2023-09-03 07:01:00,5.0,web
S71463,C1279,06/08/2024 12:00,2024-08-06 14:32:00,,android app
S71464,C1494,2025-02-25 04:20:00,2025-02-25 04:41:00,10.0,desktop
S71465,C1129,28/01/2023 19:46,2023-01-28 20:00:00,10.0,android
S71466,C1343,31/12/2024 21:09,,,android
S71467,C1428,22/05/2024 00:16,2024-05-22 00:18:00,5.0,android
S71468,C1055,2023-01-06 00:49:00,2023-01-06 00:59:00,3.0,web
S71469,C1289,14/11/2023 07:49,2023-11-14 08:43:00,4.0,desktop
S71470,C1393,13/07/2024 13:59,2024-07-13 14:31:00,3.0,android app
S71471,C1478,2024-01-24 13:32:00,2024-01-24 13:59:00,2.0,ios
S71472,C1524,2023-11-07 14:02:00,2023-11-07 15:03:00,2.0,ios
S71473,C1161,26/05/2024 20:09,2024-05-26 23:28:00,2.0,desktop
S71474,C1669,2024-02-03 01:47:00,2024-02-03 04:42:00,4.0,mobile
S71475,C1045,2023-06-14 14:20:00,2023-06-14 14:52:00,1.0,android app
S71476,C1698,2024-05-03 23:32:00,2024-05-04 00:27:00,2.0,android app
S71477,C1209,2024-09-12 13:27:00,2024-09-12 13:46:00,4.0,android
S71478,C1446,27/07/2023 13:32,2023-07-27 14:15:00,,mobile
S71479,C1635,30/01/2023 11:13,2023-01-30 15:00:00,4.0,android app
S71480,C1021,2024-05-12 06:33:00,2024-05-12 06:49:00,10.0,desktop
S71481,C1400,01/03/2023 17:49,2023-03-01 21:12:00,10.0,web
S71482,C1710,2024-06-22 04:12:00,2024-06-22 06:26:00,4.0,mobile
S71483,C1110,14/07/2023 01:36,2023-07-14 02:46:00,,android
S71484,C1327,2024-04-16 00:05:00,2024-04-16 03:44:00,1.0,mobile
S71485,C1727,15/09/2024 18:34,2024-09-15 20:17:00,4.0,desktop
S71486,C1719,2023-06-23 09:29:00,,10.0,android app
S71487,C1359,26/05/2024 01:40,2024-05-26 02:57:00,,mobile
S71488,C1033,2024-12-04 14:23:00,2024-12-04 16:01:00,4.0,desktop
S71489,C1679,12/04/2023 16:44,2023-04-12 20:44:00,4.0,web
S71490,C1189,2024-02-10 04:06:00,2024-02-10 04:24:00,5.0,web
S71491,C1402,04/01/2023 18:32,2023-01-04 22:16:00,2.0,desktop
S71492,C1066,2024-11-07 20:56:00,,2.0,mobile
S71493,C1243,2024-11-02 13:53:00,2024-11-02 14:18:00,5.0,desktop
S71494,C1263,2023-07-12 12:29:00,2023-07-12 13:31:00,4.0,android app
S71495,C1030,2024-06-24 21:11:00,2024-06-25 00:46:00,1.0,ios
S71496,C1718,2024-06-01 20:41:00,2024-06-01 22:26:00,5.0,desktop
S71497,C1638,11/03/2023 13:34,2023-03-11 15:39:00,3.0,web
S71498,C1482,2024-08-10 12:00:00,2024-08-10 13:52:00,10.0,ios
S71499,C1231,15/01/2023 12:49,2023-01-15 14:16:00,3.0,android
S71500,C1095,13/02/2024 16:43,2024-02-13 19:50:00,5.0,web
S71501,C1138,20/06/2024 02:56,2024-06-20 05:23:00,4.0,ios
S71502,C1158,2023-06-13 15:37:00,2023-06-13 17:15:00,1.0,desktop
S71503,C1789,2023-02-18 09:46:00,2023-02-18 10:31:00,4.0,android app
S71504,C1688,2023-06-17 11:10:00,2023-06-17 13:31:00,10.0,android
S71505,C1056,11/07/2024 21:17,2024-07-11 22:40:00,10.0,web
S71506,C1729,22/01/2024 10:32,2024-01-22 11:27:00,4.0,desktop
S71507,C1442,2023-01-24 13:34:00,,3.0,mobile
S71508,C1393,2025-03-05 02:43:00,2025-03-05 03:42:00,2.0,android app
S71509,C1449,05/04/2024 19:08,2024-04-05 22:41:00,4.0,mobile
S71510,C1445,10/06/2023 20:18,2023-06-10 20:43:00,4.0,ios
S71511,C1415,14/04/2023 21:39,2023-04-14 22:43:00,10.0,android app
S71512,C1330,2024-09-16 14:38:00,2024-09-16 15:10:00,1.0,mobile
S71513,C1293,29/03/2024 00:13,2024-03-29 00:41:00,10.0,web
S71514,C1671,2023-05-07 01:35:00,2023-05-07 04:53:00,5.0,ios
S71515,C1004,05/03/2023 16:13,2023-03-05 18:19:00,1.0,desktop
S71516,C1332,2023-09-28 17:46:00,2023-09-28 21:06:00,10.0,android
S71517,C1239,05/01/2023 19:34,,2.0,android app
S71518,C1753,2023-12-21 23:16:00,2023-12-21 23:37:00,4.0,android app
S71519,C1650,21/09/2023 16:29,2023-09-21 19:13:00,2.0,android
S71520,C1183,2024-07-18 18:02:00,2024-07-18 20:15:00,2.0,desktop
S71521,C1284,06/10/2023 17:15,2023-10-06 17:13:00,5.0,desktop
S71522,C1160,17/07/2023 08:26,2023-07-17 09:04:00,4.0,web
S71523,C1642,2023-11-22 17:24:00,,3.0,mobile
S71524,C1667,2024-12-09 14:58:00,2024-12-09 16:15:00,1.0,mobile
S71525,C1116,23/01/2025 20:08,2025-01-23 21:52:00,10.0,mobile
S71526,C1708,01/02/2024 01:11,2024-02-01 04:07:00,3.0,mobile
S71527,C1421,13/04/2023 06:04,2023-04-13 07:51:00,1.0,android
S71528,C1578,17/11/2024 16:44,2024-11-17 19:20:00,1.0,ios
S71529,C1284,31/01/2023 13:45,2023-01-31 17:06:00,2.0,android app
S71530,C1226,08/03/2024 23:46,2024-03-09 02:21:00,1.0,desktop
S71531,C1342,29/02/2024 09:03,2024-02-29 10:04:00,,mobile
S71532,C1229,2023-11-24 20:38:00,2023-11-24 23:16:00,10.0,android
S71533,C1718,2024-08-14 15:40:00,2024-08-14 16:17:00,3.0,android app
S71534,C1170,2024-12-01 09:14:00,2024-12-01 12:34:00,4.0,android
S71535,C1512,2024-10-17 00:33:00,2024-10-17 01:04:00,10.0,desktop
S71536,C1763,2024-05-25 23:35:00,2024-05-26 01:11:00,5.0,mobile
S71537,C1444,2023-01-09 22:13:00,2023-01-10 00:53:00,5.0,desktop
S71538,C1075,2024-03-31 16:11:00,2024-03-31 19:23:00,5.0,desktop
S71539,C1477,2024-10-19 10:45:00,,5.0,android app
S71540,C1563,04/09/2023 14:06,2023-09-04 14:31:00,10.0,android
S71541,C1681,10/05/2023 13:47,2023-05-10 17:46:00,10.0,web
S71542,C1012,2024-06-22 16:31:00,2024-06-22 19:15:00,10.0,android
S71543,C1374,2023-01-24 09:57:00,2023-01-24 11:41:00,10.0,mobile
S71544,C1567,24/03/2023 10:50,2023-03-24 12:00:00,5.0,android
S71545,C1069,2023-11-24 15:34:00,2023-11-24 19:24:00,3.0,android app
S71546,C1245,2024-10-13 03:15:00,2024-10-13 04:57:00,3.0,web
S71547,C1531,2024-10-08 23:28:00,2024-10-09 03:18:00,5.0,ios
S71548,C1032,2023-07-25 22:04:00,2023-07-25 22:56:00,4.0,ios
S71549,C1340,18/10/2023 05:07,2023-10-18 08:39:00,4.0,web
S71550,C1463,04/05/2024 21:21,2024-05-04 23:05:00,,web
S71551,C1229,2024-02-02 04:17:00,2024-02-02 05:13:00,2.0,ios
S71552,C1191,2024-05-07 19:38:00,2024-05-07 21:36:00,,desktop
S71553,C1118,2023-10-10 23:16:00,2023-10-11 02:43:00,2.0,ios
S71554,C1228,10/09/2023 06:53,2023-09-10 07:20:00,4.0,desktop
S71555,C1387,2023-04-24 15:34:00,2023-04-24 15:30:00,4.0,android
S71556,C1794,12/06/2023 14:14,2023-06-12 17:47:00,3.0,mobile
S71557,C1454,09/01/2025 01:22,2025-01-09 02:01:00,1.0,ios
S71558,C1571,2024-10-26 19:30:00,2024-10-26 22:53:00,,android
S71559,C1775,2024-02-23 13:08:00,2024-02-23 13:03:00,10.0,desktop
S71560,C1669,2023-02-02 16:19:00,2023-02-02 19:31:00,4.0,mobile
S71561,C1573,15/01/2023 14:33,2023-01-15 16:17:00,4.0,mobile
S71562,C1394,2023-10-08 22:58:00,2023-10-09 00:02:00,1.0,android
S71563,C1303,2024-02-15 08:57:00,2024-02-15 11:28:00,2.0,web
S71564,C1365,2023-01-14 03:21:00,2023-01-14 03:43:00,10.0,ios
S71565,C1340,2024-03-28 14:18:00,2024-03-28 16:34:00,10.0,ios
S71566,C1381,21/02/2024 12:08,2024-02-21 14:59:00,5.0,ios
S71567,C1136,30/04/2023 19:39,2023-04-30 21:39:00,3.0,web
S71568,C1418,2024-12-15 15:32:00,2024-12-15 19:13:00,1.0,android
S71569,C1112,2024-11-09 10:53:00,2024-11-09 13:31:00,3.0,android app
S71570,C1322,13/03/2024 10:40,2024-03-13 11:05:00,4.0,android app
S71571,C1122,09/05/2023 10:57,2023-05-09 10:52:00,3.0,ios
S71572,C1030,18/12/2023 21:54,2023-12-18 23:40:00,1.0,android app
S71573,C1451,04/11/2023 04:16,2023-11-04 06:29:00,,desktop
S71574,C1011,2023-12-09 17:50:00,2023-12-09 18:54:00,1.0,mobile
S71575,C1752,2024-03-08 12:29:00,2024-03-08 14:23:00,2.0,ios
S71576,C1356,28/06/2023 19:11,2023-06-28 20:18:00,3.0,ios
S71577,C1681,2024-08-09 19:03:00,2024-08-09 21:28:00,10.0,web
S71578,C1374,19/04/2024 05:08,2024-04-19 05:25:00,3.0,mobile
S71579,C1509,2025-01-05 13:30:00,2025-01-05 16:13:00,,web
S71580,C1008,22/09/2024 08:02,2024-09-22 09:37:00,2.0,ios
S71581,C1372,19/03/2024 21:01,2024-03-19 21:10:00,2.0,android
S71582,C1160,12/04/2023 10:49,2023-04-12 12:06:00,2.0,android
S71583,C1637,24/09/2023 03:14,2023-09-24 03:56:00,2.0,web
S71584,C1382,2024-06-13 05:28:00,2024-06-13 06:01:00,5.0,android
S71585,C1036,2025-01-04 07:35:00,2025-01-04 09:34:00,5.0,mobile
S71586,C1575,2024-02-21 21:34:00,2024-02-22 01:09:00,3.0,mobile
S71587,C1408,2024-06-22 06:15:00,2024-06-22 08:27:00,10.0,desktop
S71588,C1544,22/09/2024 04:51,2024-09-22 07:24:00,5.0,web
S71589,C1504,27/07/2023 17:42,2023-07-27 19:35:00,,ios
S71590,C1273,07/02/2025 19:33,2025-02-07 21:39:00,3.0,android
S71591,C1296,2024-02-04 04:09:00,2024-02-04 07:04:00,,desktop
S71592,C1094,02/01/2024 20:56,2024-01-02 21:27:00,3.0,desktop
S71593,C1129,2023-09-16 13:41:00,2023-09-16 14:45:00,2.0,ios
S71594,C1790,2024-05-28 23:26:00,2024-05-29 00:11:00,4.0,ios
S71595,C1195,11/07/2023 18:26,2023-07-11 20:28:00,1.0,web
S71596,C1351,17/03/2024 02:03,2024-03-17 02:27:00,,ios
S71597,C1689,2023-08-21 11:25:00,2023-08-21 12:14:00,10.0,android app
S71598,C1600,2024-01-17 15:17:00,2024-01-17 16:37:00,3.0,mobile
S71599,C1596,2024-10-18 17:03:00,2024-10-18 20:54:00,3.0,web
S71600,C1715,2024-07-26 09:12:00,2024-07-26 11:32:00,5.0,android
S71601,C1559,2024-05-17 20:59:00,2024-05-18 00:13:00,10.0,mobile
S71602,C1603,2023-03-23 22:19:00,2023-03-24 00:31:00,4.0,mobile
S71603,C1444,2025-03-01 18:10:00,2025-03-01 18:20:00,5.0,android
S71604,C1671,2024-02-25 04:30:00,2024-02-25 07:25:00,2.0,android
S71605,C1177,2023-08-26 20:23:00,2023-08-26 23:15:00,10.0,android app
S71606,C1325,05/01/2023 20:25,2023-01-05 22:48:00,2.0,desktop
S71607,C1574,2023-02-02 01:46:00,2023-02-02 04:18:00,3.0,mobile
S71608,C1406,21/03/2023 04:52,2023-03-21 08:36:00,5.0,desktop
S71609,C1611,2024-03-14 13:55:00,2024-03-14 14:30:00,1.0,android app
S71610,C1154,20/10/2023 12:40,2023-10-20 15:39:00,,web
S71611,C1408,2023-02-07 18:51:00,2023-02-07 20:44:00,,ios
S71612,C1252,2024-03-20 02:18:00,2024-03-20 06:05:00,2.0,android
S71613,C1321,11/09/2024 01:36,2024-09-11 03:03:00,4.0,android app
S71614,C1441,27/03/2023 00:03,,1.0,android app
S71615,C1025,03/09/2024 03:27,2024-09-03 06:13:00,10.0,ios
S71616,C1035,06/02/2024 11:53,2024-02-06 13:47:00,,web
S71617,C1392,12/11/2024 18:55,2024-11-12 19:54:00,4.0,ios
S71618,C1663,27/11/2023 09:21,2023-11-27 12:44:00,,mobile
S71619,C1191,2023-11-15 23:15:00,,4.0,desktop
S71620,C1342,09/02/2023 01:06,2023-02-09 03:27:00,,android
S71621,C1681,30/04/2024 16:55,2024-04-30 17:09:00,10.0,desktop
S71622,C1354,2023-10-03 12:08:00,,1.0,ios
S71623,C1064,01/11/2024 23:55,2024-11-02 01:20:00,,web
S71624,C1374,2024-05-17 23:19:00,2024-05-18 00:26:00,1.0,ios
S71625,C1089,2025-02-16 20:44:00,2025-02-17 00:03:00,2.0,android app
S71626,C1494,2023-06-10 00:58:00,2023-06-10 02:37:00,1.0,android app
S71627,C1779,24/10/2024 10:11,2024-10-24 11:15:00,1.0,desktop
S71628,C1601,01/01/2025 04:21,2025-01-01 06:23:00,1.0,android
S71629,C1773,2024-11-12 21:35:00,2024-11-12 22:08:00,2.0,web
S71630,C1457,2024-08-07 16:59:00,2024-08-07 20:24:00,3.0,web
S71631,C1711,13/04/2024 21:59,2024-04-13 22:47:00,5.0,web
S71632,C1371,22/07/2023 01:31,,5.0,desktop
S71633,C1077,2025-03-03 06:10:00,2025-03-03 06:21:00,,desktop
S71634,C1599,2023-04-22 13:25:00,2023-04-22 15:12:00,3.0,desktop
S71635,C1205,18/01/2024 12:36,2024-01-18 14:25:00,2.0,android
S71636,C1486,2023-04-19 01:47:00,2023-04-19 04:43:00,3.0,android app
S71637,C1533,03/04/2024 01:40,2024-04-03 02:36:00,4.0,android
S71638,C1256,2024-06-28 21:42:00,2024-06-29 00:15:00,1.0,android app
S71639,C1602,2024-02-18 02:55:00,2024-02-18 06:44:00,4.0,android app
S71640,C1342,2023-05-01 15:05:00,2023-05-01 18:17:00,3.0,android app
S71641,C1223,2023-08-07 21:58:00,2023-08-08 00:12:00,3.0,android app
S71642,C1068,2023-09-16 00:40:00,2023-09-16 02:12:00,2.0,mobile
S71643,C1176,2023-05-31 11:02:00,2023-05-31 14:58:00,2.0,desktop
S71644,C1465,23/01/2023 13:17,2023-01-23 17:00:00,3.0,desktop
S71645,C1202,30/06/2023 04:29,2023-06-30 05:51:00,1.0,android
S71646,C1273,06/03/2024 08:15,2024-03-06 09:03:00,10.0,android app
S71647,C1783,2023-11-14 18:41:00,2023-11-14 21:58:00,1.0,android
S71648,C1257,10/11/2023 21:26,2023-11-10 21:43:00,2.0,web
S71649,C1342,2023-12-13 04:58:00,2023-12-13 08:16:00,1.0,ios
S71650,C1542,17/03/2024 21:43,2024-03-18 01:00:00,3.0,desktop
S71651,C1661,2023-12-31 01:54:00,2023-12-31 02:56:00,,android
S71652,C1020,24/11/2023 06:18,,3.0,desktop
S71653,C1685,26/05/2024 15:43,2024-05-26 16:40:00,,android app
S71654,C1067,27/09/2023 02:05,2023-09-27 02:30:00,4.0,desktop
S71655,C1639,26/02/2024 00:10,2024-02-26 03:51:00,10.0,mobile
S71656,C1504,04/06/2024 11:44,2024-06-04 14:42:00,10.0,desktop
S71657,C1433,2024-08-09 11:12:00,2024-08-09 14:19:00,10.0,desktop
S71658,C1704,2025-01-04 17:34:00,,,desktop
S71659,C1163,08/01/2025 15:21,2025-01-08 19:10:00,4.0,web
S71660,C1114,2024-01-03 19:40:00,2024-01-03 23:04:00,2.0,web
S71661,C1202,28/07/2024 15:59,2024-07-28 18:10:00,2.0,web
S71662,C1275,2023-11-21 18:59:00,2023-11-21 21:45:00,1.0,ios
S71663,C1426,2025-01-26 05:03:00,2025-01-26 07:23:00,2.0,mobile
S71664,C1781,24/09/2023 23:04,2023-09-25 02:56:00,4.0,ios
S71665,C1091,20/11/2024 11:56,2024-11-20 14:41:00,5.0,web
S71666,C1406,2023-11-27 05:50:00,2023-11-27 08:34:00,,web
S71667,C1283,2024-06-26 23:50:00,2024-06-27 03:47:00,1.0,mobile
S71668,C1699,18/06/2023 07:03,2023-06-18 07:58:00,5.0,android
S71669,C1385,12/04/2023 12:59,2023-04-12 14:36:00,5.0,desktop
S71670,C1078,08/10/2023 23:14,2023-10-08 23:10:00,,desktop
S71671,C1327,2023-01-21 21:15:00,2023-01-22 00:45:00,10.0,android app
S71672,C1152,04/10/2024 04:38,2024-10-04 08:18:00,3.0,mobile
S71673,C1716,21/05/2024 14:45,2024-05-21 16:28:00,3.0,android app
S71674,C1441,13/10/2023 09:41,2023-10-13 13:27:00,1.0,android
S71675,C1788,2025-03-04 09:14:00,2025-03-04 09:57:00,3.0,android app
S71676,C1343,22/08/2023 22:09,2023-08-22 23:59:00,10.0,mobile
S71677,C1254,30/08/2024 22:19,2024-08-30 23:17:00,5.0,android
S71678,C1154,20/12/2023 21:29,2023-12-20 22:05:00,3.0,web
S71679,C1144,2024-06-21 13:58:00,2024-06-21 14:52:00,5.0,desktop
S71680,C1130,2024-05-25 22:41:00,2024-05-26 01:15:00,2.0,web
S71681,C1691,2025-01-19 09:56:00,2025-01-19 11:52:00,10.0,android app
S71682,,25/12/2024 01:18,2024-12-25 02:19:00,3.0,web
S71683,C1267,2024-04-28 14:08:00,2024-04-28 16:36:00,10.0,web
S71684,C1792,26/09/2023 20:40,2023-09-26 23:14:00,10.0,android app
S71685,C1460,2025-02-21 12:46:00,2025-02-21 13:16:00,5.0,ios
S71686,C1040,2023-10-08 19:30:00,2023-10-08 22:02:00,3.0,mobile
S71687,C1759,2023-06-03 23:51:00,2023-06-04 02:29:00,,web
S71688,C1692,06/06/2024 06:42,,,desktop
S71689,C1522,2025-03-03 09:06:00,2025-03-03 09:57:00,2.0,android
S71690,C1097,30/07/2024 00:26,2024-07-30 01:59:00,3.0,mobile
S71691,C1002,06/04/2024 20:57,2024-04-06 22:07:00,5.0,desktop
S71692,C1109,2024-11-05 02:01:00,2024-11-05 02:41:00,10.0,android app
S71693,C1276,02/02/2023 19:36,2023-02-02 21:11:00,5.0,android
S71694,C1540,2024-03-28 17:18:00,2024-03-28 17:56:00,2.0,android
S71695,C1707,2023-10-26 05:39:00,2023-10-26 07:02:00,10.0,android app
S71696,C1110,2024-06-04 05:37:00,2024-06-04 05:38:00,1.0,web
S71697,C1171,2024-08-06 07:04:00,2024-08-06 07:27:00,10.0,desktop
S71698,C1596,2024-01-24 20:16:00,2024-01-24 23:08:00,,desktop
S71699,C1737,15/05/2023 03:08,2023-05-15 04:22:00,3.0,android app
S71700,C1453,2024-05-29 04:27:00,2024-05-29 05:41:00,4.0,android
S71701,C1074,31/12/2023 16:22,2023-12-31 18:11:00,3.0,web
S71702,C1630,10/09/2024 15:49,2024-09-10 19:08:00,10.0,desktop
S71703,C1571,21/02/2023 05:18,2023-02-21 07:12:00,1.0,mobile
S71704,C1548,2024-06-12 18:04:00,2024-06-12 18:42:00,1.0,desktop
S71705,C1279,02/01/2023 10:41,2023-01-02 12:32:00,3.0,android
S71706,C1044,2024-01-08 15:36:00,2024-01-08 16:05:00,3.0,android app
S71707,C1792,2024-08-09 18:05:00,2024-08-09 20:40:00,5.0,android
S71708,C1568,06/01/2024 16:47,2024-01-06 17:01:00,1.0,mobile
S71709,C1615,2023-09-25 07:16:00,2023-09-25 10:07:00,3.0,web
S71710,C1674,25/11/2024 11:57,2024-11-25 12:50:00,10.0,ios
S71711,C1257,23/01/2024 11:07,2024-01-23 14:17:00,1.0,web
S71712,C1252,2024-10-28 04:49:00,2024-10-28 08:36:00,,android
S71713,C1458,17/08/2023 09:13,2023-08-17 11:40:00,3.0,ios
S71714,C1786,29/09/2023 08:03,2023-09-29 09:29:00,1.0,mobile
S71715,,2025-01-03 14:44:00,2025-01-03 16:37:00,1.0,desktop
S71716,C1309,28/01/2023 16:49,2023-01-28 19:59:00,5.0,ios
S71717,C1567,21/01/2023 13:54,2023-01-21 17:47:00,10.0,desktop
S71718,C1682,2024-10-29 06:04:00,2024-10-29 08:58:00,1.0,mobile
S71719,C1782,2025-01-21 07:37:00,2025-01-21 07:58:00,4.0,ios
S71720,C1663,03/12/2023 19:41,2023-12-03 23:09:00,5.0,android
S71721,C1744,27/10/2023 07:20,2023-10-27 07:45:00,2.0,ios
S71722,C1750,05/04/2024 17:47,2024-04-05 18:23:00,1.0,mobile
S71723,C1122,02/11/2024 08:54,2024-11-02 10:22:00,5.0,desktop
S71724,C1139,30/11/2023 19:01,2023-11-30 19:41:00,10.0,android
S71725,C1411,30/01/2025 15:13,2025-01-30 16:49:00,3.0,ios
S71726,C1527,2024-12-08 23:53:00,2024-12-09 02:16:00,2.0,android
S71727,C1112,07/05/2023 04:33,2023-05-07 05:51:00,,android
S71728,C1499,17/06/2023 02:40,,10.0,android
S71729,C1772,14/04/2023 02:11,2023-04-14 03:22:00,1.0,android app
S71730,C1615,07/02/2024 09:40,2024-02-07 13:30:00,2.0,ios
S71731,C1255,05/06/2023 03:42,2023-06-05 04:27:00,,ios
S71732,C1008,07/06/2024 02:20,2024-06-07 06:07:00,10.0,mobile
S71733,C1745,2023-09-20 08:49:00,2023-09-20 10:30:00,3.0,android
S71734,C1014,22/05/2024 17:32,2024-05-22 19:16:00,3.0,ios
S71735,C1533,20/08/2024 06:49,2024-08-20 09:13:00,3.0,desktop
S71736,C1018,2024-04-20 20:29:00,2024-04-20 22:31:00,4.0,desktop
S71737,C1331,2023-02-23 15:03:00,,1.0,android
S71738,C1527,2024-01-14 00:28:00,2024-01-14 01:56:00,,web
S71739,C1554,2023-01-26 19:23:00,2023-01-26 21:51:00,10.0,android
S71740,C1606,2024-10-22 23:01:00,2024-10-23 00:07:00,,android app
S71741,C1622,15/10/2024 12:59,2024-10-15 14:29:00,5.0,desktop
S71742,C1012,2023-05-14 12:42:00,,5.0,mobile
S71743,C1337,2023-08-11 05:28:00,2023-08-11 08:58:00,3.0,ios
S71744,C1670,2024-02-19 05:59:00,2024-02-19 05:54:00,3.0,mobile
S71745,C1520,19/09/2023 22:42,2023-09-20 00:13:00,5.0,ios
S71746,C1042,2025-02-20 06:08:00,2025-02-20 06:14:00,,desktop
S71747,C1559,13/03/2024 10:28,2024-03-13 13:44:00,,android app
S71748,C1123,06/06/2023 00:49,2023-06-06 02:28:00,,web
S71749,C1274,22/05/2024 19:33,2024-05-22 22:08:00,4.0,mobile
S71750,C1016,2023-02-23 08:47:00,2023-02-23 12:02:00,,mobile
S71751,C1197,17/05/2024 01:30,2024-05-17 01:33:00,10.0,android app
S71752,C1221,2024-06-09 19:50:00,2024-06-09 20:21:00,,ios
S71753,C1289,30/01/2025 20:15,2025-01-30 23:49:00,,desktop
S71754,C1729,27/03/2024 19:59,2024-03-27 20:01:00,10.0,android
S71755,C1025,2024-06-13 15:31:00,2024-06-13 16:51:00,2.0,web
S71756,C1348,10/11/2024 10:10,2024-11-10 13:23:00,,mobile
S71757,C1034,18/12/2024 20:12,2024-12-18 20:51:00,5.0,desktop
S71758,C1566,27/09/2024 18:39,2024-09-27 19:41:00,10.0,ios
S71759,C1758,2024-03-21 06:24:00,2024-03-21 10:03:00,,mobile
S71760,C1115,02/08/2024 03:51,2024-08-02 05:22:00,2.0,android app
S71761,C1711,2024-06-15 09:23:00,2024-06-15 09:42:00,,android app
S71762,C1739,2023-10-11 08:06:00,2023-10-11 09:08:00,5.0,ios
S71763,C1049,2024-11-26 18:34:00,2024-11-26 19:49:00,10.0,web
S71764,C1347,20/11/2024 07:32,2024-11-20 09:59:00,3.0,android app
S71765,C1385,07/01/2024 14:45,2024-01-07 18:06:00,5.0,android
S71766,C1727,2024-08-05 04:33:00,2024-08-05 06:47:00,3.0,mobile
S71767,C1226,19/06/2023 12:51,2023-06-19 16:27:00,2.0,android app
S71768,C1349,2023-05-31 23:38:00,2023-06-01 02:22:00,3.0,android
S71769,C1656,19/01/2023 03:26,2023-01-19 06:55:00,5.0,desktop
S71770,C1530,2023-12-27 03:20:00,2023-12-27 06:27:00,1.0,ios
S71771,C1737,2024-09-09 23:36:00,2024-09-10 00:28:00,3.0,desktop
S71772,C1673,18/11/2023 05:30,2023-11-18 08:27:00,3.0,mobile
S71773,C1442,2023-10-18 14:54:00,2023-10-18 17:52:00,4.0,desktop
S71774,C1605,10/07/2024 23:31,2024-07-10 23:46:00,2.0,web
S71775,C1604,2023-04-12 11:41:00,2023-04-12 11:47:00,1.0,android
S71776,C1038,2023-12-06 23:14:00,2023-12-07 01:59:00,3.0,android
S71777,C1649,17/07/2023 06:04,2023-07-17 09:15:00,1.0,web
S71778,C1188,25/10/2024 14:36,2024-10-25 18:19:00,5.0,ios
S71779,C1108,2025-03-03 07:04:00,2025-03-03 08:47:00,,web
S71780,C1796,2024-11-12 06:41:00,2024-11-12 09:12:00,10.0,web
S71781,C1241,2023-11-02 15:21:00,2023-11-02 15:29:00,3.0,desktop
S71782,C1070,2024-01-28 02:39:00,,10.0,android app
S71783,C1099,2024-03-09 23:06:00,2024-03-10 00:40:00,10.0,web
S71784,C1420,2024-04-20 12:23:00,2024-04-20 14:13:00,10.0,android app
S71785,C1718,2024-10-07 01:09:00,2024-10-07 04:40:00,10.0,android app
S71786,C1424,2023-04-26 00:51:00,2023-04-26 02:19:00,,android
S71787,C1582,2023-01-21 01:10:00,2023-01-21 04:58:00,10.0,android app
S71788,C1310,2024-05-25 16:27:00,2024-05-25 19:30:00,3.0,mobile
S71789,C1428,12/11/2023 21:39,2023-11-13 00:37:00,3.0,mobile
S71790,C1022,2025-02-28 18:22:00,,5.0,android app
S71791,C1140,2024-06-18 21:58:00,2024-06-19 01:37:00,5.0,mobile
S71792,C1651,2025-02-12 14:03:00,2025-02-12 17:55:00,4.0,android app
