transaction_id,customer_id,product_id,quantity,unit_price,total_amount,created_at,payment_status,order_source
T50356,C1351,P205,2,80.08,160.16,11-12-2024 23:01,charged_back,web
T50357,C1743,P227,1,11.56,11.56,2024-11-06 14:34:00,pending,web
T50358,C1730,P225,2,111.34,222.68,07/07/2024 12:09 AM,,web
T50359,C1227,P211,2,184.58,369.16,06-02-2024 10:10,paid,web
T50360,C1702,P245,5,155.59,777.95,09/14/2024 10:21 PM,refunded,mobile
T50361,C1547,P238,3,72.15,216.45,2023-04-03 12:18:00,refunded,
T50362,C1653,P237,1,204.42,204.42,12/09/2024 01:45 PM,pending,store
T50363,C1487,P240,1,229.89,229.89,09/06/2024 06:55 AM,PAID,web
T50364,C1687,P244,3,-15.33,-45.99,28-07-2023 23:15,pending,web
T50365,C1367,P244,5,-12.41,-62.05,12/17/2023 11:26 PM,paid,web
T50366,C1519,P228,2,135.94,271.88,2023-05-16 06:03:00,PAID,
T50367,C1307,P239,2,54.02,108.04,07/14/2023 07:29 PM,paid,web
T50368,C1174,P222,5,69.45,347.25,11/04/2023 08:54 AM,,partner
T50369,C1673,P219,2,87.0,174.0,22-01-2023 16:58,pending,
T50370,C1571,P221,1,96.97,96.97,03-06-2024 01:48,refunded,
T50371,C1185,P212,5,-0.96,-4.8,2025-02-26 13:31:00,refunded,
T50372,C1300,P245,1,134.61,134.61,2023-02-13 16:46:00,refunded,mobile
T50373,C1099,P248,1,120.94,120.94,2024-09-11 17:30:00,,web
T50374,C1482,P242,3,36.6,109.8,2023-02-13 19:10:00,PAID,mobile
T50375,C1131,P234,5,127.1,635.5,2023-02-12 21:45:00,PAID,web
T50376,C1758,P205,3,98.48,295.44,01-05-2023 19:44,charged_back,
T50377,C1264,P248,2,127.99,255.98,2024-09-21 02:34:00,charged_back,store
T50378,C1742,P248,2,123.18,246.36,2025-01-10 22:40:00,charged_back,mobile
T50379,C1572,P229,1,108.76,108.76,2023-10-16 07:05:00,,web
T50380,C1781,P236,2,20.92,41.84,04/05/2023 06:43 AM,refunded,mobile
T50381,C1187,P208,1,189.34,189.34,2023-05-29 12:24:00,refunded,web
T50382,C1696,P205,3,100.55,301.65,04/13/2023 03:21 AM,charged_back,partner
T50383,C1343,P244,1,-16.64,-16.64,04-07-2024 08:35,,
T50384,C1670,P229,5,158.61,793.05,13-12-2023 17:03,PAID,web
T50385,C1091,P206,2,78.38,156.76,12/18/2023 05:51 AM,,web
T50386,C1227,P229,5,141.42,707.1,2024-02-13 07:11:00,,web
T50387,C1363,P219,1,59.04,59.04,04-11-2024 03:07,paid,
T50388,C1228,P243,5,56.78,283.9,08/31/2024 08:25 PM,pending,partner
T50389,C1762,P241,1,192.23,192.23,03-02-2023 09:29,refunded,partner
T50390,C1314,P245,1,118.5,118.5,2024-12-01 21:10:00,refunded,
T50391,C1430,P249,5,,,31-05-2023 00:20,refunded,store
T50392,C1339,P229,1,150.74,150.74,2023-08-20 19:57:00,PAID,mobile
T50393,C1380,P230,3,158.21,474.63,04/26/2024 09:00 PM,paid,partner
T50394,C1266,P214,5,108.98,544.9,2024-05-02 15:17:00,paid,
T50395,C1599,P214,5,122.83,614.15,01/08/2024 10:17 PM,charged_back,partner
T50396,C1301,P209,1,42.31,42.31,31-10-2023 15:46,paid,store
T50397,C1474,P239,3,54.76,164.28,15-12-2024 01:55,,
T50398,C1120,P216,5,5.46,27.3,28-06-2024 21:57,PAID,mobile
T50399,C1481,P223,1,101.42,101.42,2024-11-26 04:58:00,PAID,mobile
T50400,C1054,P225,5,141.02,705.1,17-10-2024 06:05,paid,web
T50401,C1649,P211,3,169.34,508.02,03/30/2024 02:18 AM,,web
T50402,C1597,P244,1,-14.59,-14.59,02/04/2024 11:04 PM,charged_back,store
T50403,C1594,P242,1,30.02,30.02,24-09-2024 18:21,paid,partner
T50404,C1635,P221,3,N/A,,01/16/2025 07:36 AM,paid,store
T50405,C1072,P220,3,38.25,114.75,10/06/2023 01:56 PM,pending,store
T50406,C1483,P229,3,146.31,438.93,05/12/2024 12:26 PM,refunded,mobile
T50407,C1199,P231,1,45.15,45.15,05/16/2023 01:11 PM,refunded,
T50408,C1512,P201,3,54.63,163.89,09/12/2023 10:44 AM,PAID,mobile
T50409,C1122,P204,3,143.77,431.31,16-02-2025 18:24,paid,web
T50410,C1697,P230,1,121.85,121.85,01/03/2023 11:14 AM,PAID,mobile
T50411,C1390,P207,2,8.79,17.58,2023-01-14 04:47:00,pending,
T50412,C1542,P222,3,76.61,229.83,29-01-2024 02:47,pending,partner
T50413,C1305,P230,1,143.11,143.11,01-07-2024 09:01,charged_back,web
T50414,C1423,P229,1,121.77,121.77,05/13/2023 11:31 AM,,web
T50415,C1055,P210,5,121.58,607.9,2024-07-22 14:00:00,pending,mobile
T50416,C1154,P218,3,300.78,902.34,10-08-2023 12:33,PAID,partner
T50417,C1140,P249,1,138.79,138.79,2024-02-15 01:21:00,charged_back,mobile
T50418,C1205,P222,1,61.8,61.8,23-02-2023 12:15,pending,
T50419,C1350,P238,1,58.99,58.99,2023-02-12 12:25:00,PAID,mobile
T50420,C1419,P236,1,20.89,20.89,09/02/2023 01:53 PM,PAID,store
T50421,C1583,P208,1,169.93,169.93,01/09/2023 11:02 AM,paid,mobile
T50422,C1468,P232,5,29.64,148.2,2023-05-13 23:33:00,pending,partner
T50423,C1146,P206,3,86.67,260.01,2024-10-18 02:41:00,refunded,mobile
T50424,C1323,P225,2,132.48,264.96,10-10-2024 13:17,charged_back,
T50425,C1732,P245,1,158.35,158.35,09-01-2023 19:34,paid,web
T50426,C1184,P206,3,65.64,196.92,2024-08-24 03:00:00,,web
T50427,C1797,P220,3,39.87,119.61,10-08-2023 18:02,refunded,partner
T50428,C1082,P235,1,116.02,116.02,2024-08-29 03:10:00,pending,web
T50429,C1499,P241,2,182.64,365.28,2023-03-02 23:15:00,PAID,mobile
T50430,C1340,P204,3,137.89,413.67,16-10-2024 00:09,PAID,web
T50431,C1646,P219,1,85.61,85.61,09-01-2024 04:01,charged_back,
T50432,C1181,P234,2,159.54,319.08,09/14/2024 08:21 AM,paid,store
T50433,C1320,P229,1,128.63,128.63,11-06-2023 22:12,paid,partner
T50434,C1649,P225,1,116.55,116.55,02/24/2025 02:48 PM,pending,partner
T50435,C1059,P237,2,176.48,352.96,2024-01-15 18:29:00,refunded,web
T50436,C1004,P226,1,45.38,45.38,12/13/2024 07:23 PM,pending,web
T50437,C1462,P215,2,94.92,189.84,08/25/2023 03:36 AM,PAID,partner
T50438,C1280,P239,1,60.87,60.87,26-10-2024 05:25,refunded,web
T50439,C1214,P215,3,119.64,358.92,2023-02-12 01:39:00,paid,
T50440,C1779,P235,1,123.88,123.88,01/03/2025 05:27 PM,pending,partner
T50441,C1792,P210,2,N/A,,14-02-2023 04:55,paid,mobile
T50442,C1172,P230,1,124.46,124.46,2024-04-19 11:58:00,,web
T50443,C1590,P224,1,52.97,52.97,05/19/2024 09:42 AM,charged_back,mobile
T50444,C1782,P204,1,119.8,119.8,2023-11-26 08:51:00,charged_back,partner
T50445,C1162,P221,1,128.65,128.65,10/07/2023 08:37 PM,,web
T50446,C1501,P213,3,144.19,432.57,2023-05-21 01:20:00,,partner
T50447,C1781,P244,1,-16.7,-16.7,10/20/2023 11:35 PM,,mobile
T50448,C1798,P237,1,182.24,182.24,11-09-2024 09:44,pending,partner
T50449,C1090,P227,1,14.57,14.57,20-10-2023 10:14,paid,web
T50450,C1132,P227,1,6.91,6.91,2024-06-10 02:07:00,refunded,store
T50451,C1629,P236,1,17.08,17.08,24-07-2024 00:40,paid,partner
T50452,C1444,P221,1,127.23,127.23,28-07-2024 03:45,charged_back,partner
T50453,C1648,P234,1,141.65,141.65,2024-07-15 19:24:00,paid,web
T50454,C1439,P244,1,-4.56,-4.56,23-12-2023 20:22,paid,
T50455,C1413,P215,2,93.1,186.2,06/26/2024 06:18 AM,PAID,web
T50456,C1439,P211,5,145.56,727.8,17-10-2023 10:25,refunded,mobile
T50457,C1488,P242,1,27.86,27.86,2024-02-20 05:55:00,refunded,
T50458,C1392,P242,1,45.81,45.81,21-06-2023 19:50,paid,mobile
T50459,C1004,P204,3,152.0,456.0,2024-12-03 11:09:00,charged_back,mobile
T50460,C1038,P247,1,218.52,218.52,05/07/2023 03:39 PM,PAID,web
T50461,C1546,P245,1,155.66,155.66,2024-05-21 01:20:00,PAID,web
T50462,C1204,P236,1,24.5,24.5,17-12-2024 13:24,charged_back,web
T50463,C1748,P231,5,61.16,305.8,13-01-2023 07:51,pending,
T50464,C1382,P207,1,5.81,5.81,23-02-2024 03:51,pending,web
T50465,C1014,P237,1,176.05,176.05,2024-03-06 04:19:00,refunded,web
T50466,C1329,P238,2,59.69,119.38,07/08/2024 01:01 PM,charged_back,store
T50467,C1775,P229,1,123.0,123.0,04/03/2024 12:18 AM,paid,web
T50468,C1543,P220,1,34.7,34.7,04-04-2024 20:09,pending,mobile
T50469,C1195,P235,1,126.82,126.82,2025-02-14 13:57:00,charged_back,partner
T50470,C1018,P206,2,76.73,153.46,2024-02-20 00:08:00,refunded,partner
T50471,C1692,P228,1,129.68,129.68,21-07-2023 11:51,refunded,web
T50472,C1004,P211,1,153.69,153.69,06-03-2023 11:32,paid,partner
T50473,C1641,P219,2,79.71,159.42,01/09/2024 12:04 AM,pending,mobile
T50474,C1751,P225,1,140.09,140.09,19-01-2024 06:43,refunded,web
T50475,C1254,P204,1,121.75,121.75,05-01-2023 02:28,paid,web
T50476,C1231,P238,1,59.92,59.92,24-08-2023 21:46,PAID,web
T50477,C1710,P206,1,65.11,65.11,12-10-2024 02:27,refunded,web
T50478,C1352,P243,3,52.29,156.87,2024-05-23 03:20:00,charged_back,store
T50479,C1319,P238,3,49.34,148.02,09-03-2024 01:22,pending,store
T50480,C1132,P249,1,146.24,146.24,06/23/2024 02:36 PM,refunded,web
T50481,C1105,P224,2,62.08,124.16,03/05/2023 11:08 AM,paid,
T50482,C1392,P220,3,41.28,123.84,2023-07-03 08:19:00,refunded,web
T50483,C1515,P231,3,44.47,133.41,18-03-2023 06:15,charged_back,mobile
T50484,C1602,P241,2,168.85,337.7,27-08-2024 10:19,charged_back,mobile
T50485,C1313,P242,1,41.86,41.86,2024-03-28 18:16:00,charged_back,
T50486,C1171,P203,1,113.98,113.98,02/27/2023 10:24 PM,pending,partner
T50487,C1066,P205,1,92.54,92.54,09/28/2023 11:47 PM,charged_back,
T50488,C1046,P213,1,,,01/10/2024 06:06 AM,paid,
T50489,C1305,P208,2,158.91,317.82,11/27/2024 10:44 AM,refunded,mobile
T50490,C1297,P237,3,N/A,,23-04-2024 18:03,refunded,mobile
T50491,C1466,P248,2,121.78,243.56,23-11-2023 23:29,refunded,store
T50492,C1745,P240,1,201.89,201.89,07-05-2023 18:59,charged_back,store
T50493,C1532,P200,2,118.72,237.44,01/22/2025 02:48 AM,paid,
T50494,C1610,P248,1,138.59,138.59,20-10-2024 16:40,charged_back,
T50495,C1536,P209,2,56.01,112.02,12-08-2024 17:25,pending,mobile
T50496,C1345,P242,5,42.52,212.6,03/21/2024 11:59 PM,pending,store
T50497,C1444,P209,1,56.63,56.63,11/04/2023 10:25 PM,PAID,store
T50498,C1703,P228,1,124.51,124.51,17-08-2024 06:27,paid,partner
T50499,C1137,P234,1,160.93,160.93,12/05/2023 12:56 PM,charged_back,partner
T50500,C1350,P218,3,253.66,760.98,07-05-2023 17:15,refunded,partner
T50501,C1501,P224,3,41.67,125.01,07/19/2023 10:45 AM,pending,store
T50502,C1367,P239,5,58.56,292.8,13-09-2024 15:16,charged_back,store
T50503,C1768,P236,1,16.42,16.42,10/04/2024 09:35 PM,pending,web
T50504,C1192,P228,1,139.35,139.35,2024-04-16 12:35:00,pending,store
T50505,C1168,P212,3,4.38,13.14,2023-01-08 11:43:00,pending,mobile
T50506,C1413,P213,5,158.6,793.0,2024-04-24 01:49:00,refunded,store
T50507,C1019,P243,1,58.57,58.57,2023-07-10 07:47:00,charged_back,partner
T50508,C1233,P220,1,19.77,19.77,2024-12-11 15:54:00,charged_back,store
T50509,C1229,P219,3,75.51,226.53,04/30/2024 11:05 PM,refunded,mobile
T50510,C1744,P236,2,13.61,27.22,07/09/2024 08:15 AM,paid,partner
T50511,C1134,P243,2,38.95,77.9,01/07/2023 08:06 PM,,partner
T50512,C1216,P219,1,74.76,74.76,31-07-2024 05:10,refunded,partner
T50513,C1751,P227,5,16.27,81.35,01/27/2023 07:23 PM,charged_back,web
T50514,C1022,P245,3,150.89,452.67,2024-03-18 15:15:00,,web
T50515,C1603,P222,1,56.05,56.05,11-08-2023 06:54,charged_back,partner
T50516,C1516,P205,1,82.8,82.8,05/28/2023 10:45 PM,,store
T50517,C1173,P237,1,191.14,191.14,09/10/2024 10:30 PM,paid,web
T50518,C1126,P200,3,88.21,264.63,2023-08-06 21:08:00,refunded,mobile
T50519,C1375,P239,1,67.48,67.48,2023-08-04 18:55:00,charged_back,store
T50520,C1728,P232,1,23.61,23.61,19-02-2024 09:16,,store
T50521,C1666,P225,3,105.12,315.36,02/10/2023 05:55 AM,pending,store
T50522,C1038,P208,2,168.59,337.18,07/28/2024 04:20 AM,paid,web
T50523,C1384,P218,3,235.79,707.37,09/03/2023 05:52 AM,paid,partner
T50524,C1655,P203,2,101.19,202.38,02/09/2024 02:24 PM,paid,
T50525,C1261,P223,1,113.72,113.72,24-09-2024 18:41,pending,mobile
T50526,C1789,P235,1,133.86,133.86,2023-07-11 08:10:00,,web
T50527,C1547,P203,2,92.64,185.28,2024-03-25 15:58:00,,mobile
T50528,C1638,P200,3,104.6,313.8,31-08-2023 19:59,charged_back,web
T50529,C1049,P245,1,169.06,169.06,2024-12-27 05:14:00,PAID,
T50530,C1608,P235,5,142.04,710.2,08-01-2025 17:55,charged_back,mobile
T50531,C1049,P222,1,80.3,80.3,12/13/2023 08:09 PM,paid,web
T50532,C1677,P207,1,3.67,3.67,17-02-2023 04:15,charged_back,partner
T50533,C1110,P218,1,274.57,274.57,12/03/2024 05:01 AM,PAID,mobile
T50534,C1669,P201,2,52.59,105.18,12-08-2024 03:16,paid,store
T50535,C1020,P215,1,104.51,104.51,2024-12-06 00:04:00,pending,
T50536,C1049,P227,3,13.38,40.14,09-03-2024 19:12,charged_back,web
T50537,C1706,P244,1,-4.56,-4.56,22-08-2023 05:33,paid,mobile
T50538,C1118,P237,5,N/A,,13-10-2023 09:08,paid,web
T50539,C1426,P225,2,105.14,210.28,2023-08-06 09:31:00,refunded,partner
T50540,C1454,P240,1,190.24,190.24,2024-11-06 02:38:00,paid,web
T50541,C1389,P220,5,38.23,191.15,2024-08-28 16:09:00,,
T50542,C1126,P245,1,152.16,152.16,09/14/2024 12:51 AM,PAID,web
T50543,C1560,P224,3,53.29,159.87,2024-11-19 15:21:00,paid,mobile
T50544,C1258,P225,3,108.65,325.95,2023-11-25 02:21:00,charged_back,partner
T50545,C1485,P224,1,62.2,62.2,2023-10-03 22:21:00,charged_back,mobile
T50546,C1718,P227,1,16.1,16.1,05/10/2023 12:03 PM,,
T50547,C1156,P234,1,150.18,150.18,29-03-2024 10:27,PAID,mobile
T50548,C1210,P213,5,143.09,715.45,2024-08-05 22:38:00,refunded,web
T50549,C1711,P242,3,41.94,125.82,29-09-2024 02:12,refunded,web
T50550,C1702,P211,3,145.79,437.37,18-07-2024 07:07,refunded,store
T50551,C1645,P230,1,145.24,145.24,2023-01-31 00:45:00,pending,mobile
T50552,C1009,P208,1,151.45,151.45,2024-02-07 09:15:00,refunded,store
T50553,C1308,P212,1,-4.93,-4.93,08/07/2023 09:09 PM,PAID,web
T50554,C1430,P235,2,150.19,300.38,2023-07-08 13:40:00,refunded,
T50555,C1677,P224,5,63.9,319.5,2025-01-12 04:58:00,,web
T50556,C1103,P223,1,89.89,89.89,2023-05-12 15:28:00,refunded,web
T50557,C1678,P226,1,45.17,45.17,04/23/2024 02:13 PM,paid,
T50558,C1532,P209,5,59.97,299.85,2023-07-28 02:26:00,,partner
T50559,C1276,P218,3,225.95,677.85,2025-01-13 16:44:00,pending,web
T50560,C1637,P242,1,38.85,38.85,02/04/2023 12:25 PM,pending,mobile
T50561,C1620,P208,2,N/A,,02-11-2023 23:30,PAID,partner
T50562,C1717,P208,1,150.27,150.27,29-01-2023 14:00,pending,store
T50563,C1140,P200,3,97.91,293.73,2023-08-01 17:23:00,,store
T50564,C1428,P204,3,125.68,377.04,23-02-2023 07:24,PAID,mobile
T50565,C1107,P241,1,182.25,182.25,2023-02-05 10:39:00,,mobile
T50566,C1523,P201,5,45.7,228.5,11/17/2023 05:39 AM,pending,
T50567,C1736,P209,1,42.21,42.21,05/30/2024 09:08 AM,paid,web
T50568,C1632,P246,5,1.05,5.25,10/07/2024 09:05 AM,charged_back,web
T50569,C1120,P231,1,,,01/15/2025 01:40 AM,pending,mobile
T50570,C1289,P242,5,47.2,236.0,29-04-2024 22:19,charged_back,web
T50571,C1116,P227,2,,,2025-01-15 01:08:00,paid,web
T50572,C1108,P208,1,200.68,200.68,22-05-2024 08:01,charged_back,web
T50573,C1509,P205,1,74.86,74.86,22-11-2024 20:55,PAID,mobile
T50574,C1203,P208,5,184.65,923.25,2024-03-20 15:50:00,pending,store
T50575,C1623,P241,1,167.85,167.85,15-02-2025 11:32,refunded,web
T50576,C1204,P226,1,48.09,48.09,2023-06-21 13:29:00,refunded,
T50577,C1796,P229,1,N/A,,2024-03-06 04:23:00,paid,web
T50578,C1269,P244,2,-13.04,-26.08,08/05/2024 12:53 AM,,web
T50579,C1535,P238,3,65.53,196.59,2024-03-16 05:00:00,PAID,mobile
T50580,C1206,P227,1,10.41,10.41,02/10/2023 07:45 AM,refunded,store
T50581,C1366,P239,1,57.41,57.41,2024-02-19 06:51:00,paid,partner
T50582,C1720,P211,5,144.05,720.25,04-06-2024 21:22,refunded,web
T50583,C1419,P229,1,114.24,114.24,10/11/2024 12:56 PM,pending,mobile
T50584,C1302,P232,5,20.82,104.1,26-09-2023 13:46,refunded,web
T50585,C1164,P227,1,4.72,4.72,03/14/2023 09:36 AM,charged_back,
T50586,C1040,P235,3,125.08,375.24,03-04-2024 08:20,,partner
T50587,C1561,P228,2,143.71,287.42,01-09-2024 15:41,pending,partner
T50588,C1508,P224,1,53.92,53.92,23-08-2024 06:06,charged_back,store
T50589,C1212,P222,1,60.8,60.8,06/19/2024 06:37 AM,,
T50590,C1704,P214,5,114.59,572.95,2024-12-16 18:43:00,PAID,web
T50591,C1492,P211,1,178.05,178.05,05/11/2024 11:36 PM,pending,partner
T50592,C1338,P227,2,17.99,35.98,08-07-2024 22:17,,mobile
T50593,C1240,P238,3,62.91,188.73,04-09-2024 02:16,,web
T50594,C1002,P200,5,89.16,445.8,05-09-2024 22:32,pending,
T50595,C1013,P236,5,15.55,77.75,2026-08-30 01:37:00,,web
T50596,C1687,P231,2,47.55,95.1,2025-01-27 19:56:00,paid,store
T50597,C1091,P246,2,-10.42,-20.84,2023-11-19 10:00:00,PAID,
T50598,C1113,P215,3,101.5,304.5,16-10-2023 19:44,paid,mobile
T50599,C1587,P245,1,144.61,144.61,08-11-2024 06:09,refunded,mobile
T50600,C1685,P232,5,18.7,93.5,02-03-2024 13:18,,web
T50601,C1505,P217,5,219.84,1099.2,2023-08-10 04:08:00,paid,
T50602,C1152,P226,1,42.17,42.17,2025-02-02 07:37:00,pending,store
T50603,C1092,P234,3,155.2,465.6,09/21/2023 12:06 PM,paid,
T50604,C1798,P236,1,14.59,14.59,2023-05-14 03:10:00,,
T50605,C1523,P223,5,100.17,500.85,2025-01-05 17:37:00,paid,
T50606,C1076,P202,2,135.14,270.28,12/21/2024 05:51 PM,pending,partner
T50607,C1740,P202,5,151.41,757.05,10/28/2024 02:42 AM,,web
T50608,C1740,P236,1,16.83,16.83,2023-04-17 10:39:00,pending,web
T50609,C1103,P230,1,139.85,139.85,23-10-2023 17:59,PAID,web
T50610,C1262,P245,2,127.48,254.96,2023-12-14 07:16:00,PAID,web
T50611,C1659,P223,3,90.74,272.22,2023-01-17 00:44:00,paid,
T50612,C1236,P207,1,-0.36,-0.36,2023-03-16 05:43:00,pending,partner
T50613,C1467,P237,2,202.07,404.14,06-04-2024 13:47,paid,partner
T50614,C1303,P230,1,165.84,165.84,16-12-2024 05:08,paid,mobile
T50615,C1270,P244,5,-11.21,-56.05,17-07-2023 18:33,PAID,store
T50616,C1475,P205,1,89.07,89.07,2024-12-21 09:31:00,refunded,partner
T50617,C1051,P209,1,58.44,58.44,04-11-2023 05:52,refunded,mobile
T50618,C1102,P246,2,-8.65,-17.3,14-10-2024 05:21,pending,store
T50619,C1178,P246,1,-1.51,-1.51,2024-02-12 22:29:00,charged_back,partner
T50620,C1040,P233,1,272.92,272.92,02/03/2025 04:44 PM,pending,partner
T50621,C1297,P248,2,152.53,305.06,05/18/2024 02:54 AM,,partner
T50622,C1368,P249,1,126.0,126.0,09-06-2024 16:33,refunded,mobile
T50623,C1693,P217,1,225.21,225.21,2023-05-25 04:13:00,refunded,mobile
T50624,C1320,P229,5,155.31,776.55,2024-04-06 16:41:00,charged_back,
T50625,C1436,P233,1,N/A,,13-07-2024 20:30,refunded,web
T50626,C1756,P205,1,97.68,97.68,2023-03-01 10:42:00,refunded,store
T50627,C1118,P233,5,269.54,1347.7,07/13/2024 09:04 AM,paid,web
T50628,C1097,P239,5,73.02,365.1,2024-02-02 16:03:00,pending,web
T50629,C1776,P205,1,82.51,82.51,2024-01-29 22:04:00,charged_back,partner
T50630,C1046,P215,1,121.53,121.53,2025-01-18 06:44:00,,mobile
T50631,C1009,P230,1,145.08,145.08,10-01-2025 08:36,pending,mobile
T50632,C1141,P240,3,210.44,631.32,2024-10-19 11:25:00,,
T50633,C1679,P247,5,207.12,1035.6,2023-11-10 14:47:00,pending,
T50634,C1662,P242,1,49.84,49.84,2024-08-11 19:34:00,refunded,web
T50635,C1174,P242,5,46.66,233.3,05-10-2023 12:01,charged_back,
T50636,C1336,P204,1,113.44,113.44,02/10/2025 09:20 PM,,web
T50637,C1366,P243,1,59.74,59.74,2024-06-11 13:43:00,paid,store
T50638,C1448,P240,2,226.5,453.0,2024-03-30 19:17:00,paid,
T50639,C1636,P234,1,175.9,175.9,2024-08-03 12:12:00,PAID,mobile
T50640,C1274,P237,1,173.06,173.06,14-05-2027 17:15,PAID,mobile
T50641,C1750,P219,1,78.62,78.62,2023-01-04 19:54:00,pending,store
T50642,C1095,P239,2,47.92,95.84,31-03-2024 04:12,paid,store
T50643,C1381,P203,5,120.26,601.3,2024-02-09 03:03:00,charged_back,
T50644,C1350,P221,5,123.78,618.9,07/10/2024 01:36 AM,pending,web
T50645,C1187,P234,3,158.92,476.76,2023-05-25 13:05:00,refunded,mobile
T50646,C1116,P249,1,137.2,137.2,01/29/2024 12:08 PM,charged_back,partner
T50647,C1410,P200,1,107.82,107.82,01/08/2023 03:26 AM,charged_back,mobile
T50648,C1409,P230,1,151.17,151.17,27-11-2023 11:57,paid,store
T50649,C1467,P229,5,122.24,611.2,23-11-2023 23:28,,web
T50650,C1278,P232,2,18.16,36.32,12/01/2024 04:26 PM,,web
T50651,C1394,P230,1,120.83,120.83,12-10-2023 10:31,refunded,
T50652,C1706,P236,1,18.58,18.58,12-11-2024 16:25,paid,web
T50653,C1489,P246,3,-1.19,-3.57,11/27/2023 10:48 AM,charged_back,store
T50654,C1431,P221,3,131.8,395.4,15-02-2025 11:56,paid,web
T50655,C1664,P226,2,37.66,75.32,2024-05-20 11:06:00,,partner
T50656,C1170,P222,1,N/A,,2023-06-26 08:30:00,pending,
T50657,C1115,P218,3,276.31,828.93,2024-03-17 08:00:00,charged_back,store
T50658,C1135,P218,1,232.38,232.38,01/08/2023 01:24 AM,paid,web
T50659,C1712,P210,5,92.72,463.6,06/20/2024 02:21 PM,paid,web
T50660,C1743,P202,5,151.31,756.55,04-12-2026 13:51,refunded,web
T50661,C1060,P244,3,0.28,0.84,27-06-2024 04:18,pending,mobile
T50662,C1163,P238,5,57.56,287.8,11/30/2024 01:22 AM,,mobile
T50663,C1106,P247,5,234.24,1171.2,2023-03-15 13:24:00,,web
T50664,C1426,P219,3,68.36,205.08,2023-12-28 08:20:00,PAID,partner
T50665,C1604,P246,3,-2.22,-6.66,04/20/2023 04:11 AM,refunded,mobile
T50666,C1494,P236,1,20.91,20.91,20-09-2023 09:16,PAID,web
T50667,C1582,P216,1,6.56,6.56,2023-03-12 16:37:00,,web
T50668,C1694,P203,3,110.45,331.35,07-03-2027 15:59,refunded,web
T50669,C1448,P240,1,163.51,163.51,10/31/2023 12:09 AM,refunded,web
T50670,C1185,P230,5,131.99,659.95,2023-07-26 06:33:00,,web
T50671,C1625,P237,1,207.93,207.93,21-02-2024 17:27,PAID,web
T50672,C1388,P210,1,90.92,90.92,18-01-2023 16:49,,
T50673,C1797,P236,1,26.31,26.31,08/27/2023 10:52 AM,charged_back,store
T50674,C1367,P203,3,106.87,320.61,2024-04-26 01:46:00,paid,mobile
T50675,C1626,P242,1,47.68,47.68,2023-03-07 14:01:00,charged_back,
T50676,C1029,P218,3,253.04,759.12,09-09-2023 13:12,,mobile
T50677,C1700,P247,5,279.36,1396.8,16-02-2023 19:19,PAID,partner
T50678,C1744,P239,1,47.76,47.76,02-10-2023 04:58,pending,web
T50679,C1133,P201,1,42.41,42.41,2023-08-06 16:41:00,charged_back,
T50680,C1494,P218,5,236.51,1182.55,02/26/2024 01:11 AM,PAID,store
T50681,C1499,P231,1,46.21,46.21,02/16/2023 10:21 PM,paid,
T50682,C1115,P205,5,89.06,445.3,2025-01-18 01:34:00,charged_back,store
T50683,C1421,P208,5,150.86,754.3,18-09-2024 23:34,charged_back,store
T50684,C1451,P232,3,22.6,67.8,2023-08-17 00:38:00,PAID,partner
T50685,C1047,P204,3,132.08,396.24,06-03-2025 08:47,charged_back,partner
T50686,C1064,P217,1,220.83,220.83,03/12/2023 06:17 AM,pending,store
T50687,C1267,P216,5,7.4,37.0,11/15/2024 06:00 PM,paid,partner
T50688,C1670,P208,3,178.5,535.5,08/20/2024 01:40 PM,pending,web
T50689,C1321,P239,2,60.38,120.76,03/09/2023 07:30 PM,PAID,store
T50690,C1012,P217,1,211.11,211.11,2024-09-02 15:55:00,paid,web
T50691,C1721,P217,2,216.33,432.66,08/12/2024 03:08 PM,charged_back,store
T50692,C1694,P216,5,4.26,21.3,10/07/2023 10:09 AM,,mobile
T50693,C1537,P200,5,107.64,538.2,07/22/2024 08:07 AM,refunded,web
T50694,C1785,P247,5,282.57,1412.85,2023-08-03 11:24:00,,
T50695,C1761,P207,1,7.8,7.8,16-09-2024 08:33,PAID,partner
T50696,C1590,P238,1,46.65,46.65,2025-07-02 09:20:00,refunded,store
T50697,C1741,P211,2,197.16,394.32,13-02-2023 14:13,paid,
T50698,C1578,P237,2,228.29,456.58,2023-12-29 12:48:00,,web
T50699,C1229,P247,1,268.93,268.93,08-12-2024 15:19,paid,mobile
T50700,C1685,P209,1,46.61,46.61,2024-06-05 00:36:00,paid,partner
T50701,C1346,P242,5,35.08,175.4,11/26/2023 03:40 PM,,partner
T50702,C1531,P228,3,136.5,409.5,16-10-2024 07:36,pending,store
T50703,C1535,P223,2,93.96,187.92,15-09-2023 21:01,,
T50704,C1704,P211,2,186.56,373.12,12/11/2023 06:53 PM,pending,mobile
T50705,C1717,P216,1,12.32,12.32,2024-10-05 17:02:00,PAID,mobile
T50706,C1633,P244,3,-3.42,-10.26,05/24/2023 09:27 PM,paid,mobile
T50707,C1097,P215,1,121.98,121.98,01/02/2023 05:45 AM,charged_back,
T50708,C1443,P231,5,46.07,230.35,23-09-2024 08:17,PAID,partner
